,access_pt_id,site_id,has_agi,has_sac,has_sssi,is_protected,designation_count,snap_distance_m,easting,northing,geometry
207,ap_0046063,404,True,False,False,False,1,0.07761625123992627,453036.7758999998,206638.72670000046,POINT (453036.7758999998 206638.72670000046)
208,ap_0046064,404,True,False,False,False,1,0.07532671376920531,453036.7001,206638.6922999993,POINT (453036.7001 206638.6922999993)
209,ap_0046065,404,True,False,False,False,1,0.0,453033.01939999964,206637.0208999999,POINT (453033.01939999964 206637.0208999999)
210,ap_0046066,404,True,False,False,False,1,0.0,453031.68510000035,206636.4149999991,POINT (453031.68510000035 206636.4149999991)
211,ap_0046067,404,True,False,False,False,1,0.0,453031.12679999974,206636.16149999946,POINT (453031.12679999974 206636.16149999946)
212,ap_0046068,404,True,False,False,False,1,0.0,453029.1777999997,206635.27639999986,POINT (453029.1777999997 206635.27639999986)
213,ap_0046069,404,True,False,False,False,1,0.0,453027.3415000001,206634.44250000082,POINT (453027.3415000001 206634.44250000082)
214,ap_0046070,404,True,False,False,False,1,0.0,453026.67030000035,206634.13770000078,POINT (453026.67030000035 206634.13770000078)
215,ap_0046071,404,True,False,False,False,1,0.0,453008.77890000027,206630.97369999997,POINT (453008.77890000027 206630.97369999997)
216,ap_0046072,404,True,False,False,False,1,0.0,453000.4400000004,206630.52529999986,POINT (453000.4400000004 206630.52529999986)
217,ap_0046073,404,True,False,False,False,1,0.0,452999.4539000001,206630.4723000005,POINT (452999.4539000001 206630.4723000005)
218,ap_0046074,404,True,False,False,False,1,0.0,452974.1788999997,206629.1132999994,POINT (452974.1788999997 206629.1132999994)
219,ap_0046075,610,True,False,False,False,1,0.0,454088.13019999955,209984.92870000005,POINT (454088.13019999955 209984.92870000005)
220,ap_0046076,610,True,False,False,False,1,0.1429504976074759,454103.8446000004,209981.7890000008,POINT (454103.8446000004 209981.7890000008)
221,ap_0046077,610,True,False,False,False,1,0.144721007824923,454104.02610000037,209982.50769999996,POINT (454104.02610000037 209982.50769999996)
222,ap_0046078,605,True,False,False,False,1,0.0,451215.40479999967,210141.26810000092,POINT (451215.40479999967 210141.26810000092)
223,ap_0046080,613,True,False,False,False,1,0.0,452931.2078,208417.21800000034,POINT (452931.2078 208417.21800000034)
224,ap_0046081,613,True,False,False,False,1,0.04173400131762532,452942.44290000014,208412.83620000072,POINT (452942.44290000014 208412.83620000072)
225,ap_0046082,613,True,False,False,False,1,0.037729584845799635,452961.8650000002,208405.8485000003,POINT (452961.8650000002 208405.8485000003)
226,ap_0046083,613,True,False,False,False,1,0.0,453086.4330000002,208367.93070000038,POINT (453086.4330000002 208367.93070000038)
227,ap_0046084,614,True,False,False,False,1,0.15208714734175494,453022.8542999998,208753.98440000042,POINT (453022.8542999998 208753.98440000042)
228,ap_0046085,614,True,False,False,False,1,0.0,453015.27080000006,208747.4377999995,POINT (453015.27080000006 208747.4377999995)
229,ap_0046086,82,True,False,False,False,1,0.02568261936874083,450560.1830000002,197183.22819999978,POINT (450560.1830000002 197183.22819999978)
230,ap_0046087,82,True,False,False,False,1,0.0,450507.05869999994,197217.8724000007,POINT (450507.05869999994 197217.8724000007)
231,ap_0046088,118,True,False,False,False,1,0.20168088160454664,451680.3229,198514.1434000004,POINT (451680.3229 198514.1434000004)
232,ap_0046089,118,True,False,False,False,1,0.3927019275963781,451616.53249999974,198301.45179999992,POINT (451616.53249999974 198301.45179999992)
233,ap_0046090,118,True,False,False,False,1,0.0819536756750494,451186.0433,197958.84080000035,POINT (451186.0433 197958.84080000035)
234,ap_0046091,118,True,False,False,False,1,0.0841208776907246,451293.9896,197996.2089000009,POINT (451293.9896 197996.2089000009)
235,ap_0046092,306,True,False,False,False,1,0.0,456903.4129999997,204744.58919999935,POINT (456903.4129999997 204744.58919999935)
236,ap_0046093,306,True,False,False,False,1,0.0,456841.50710000005,204720.2960000001,POINT (456841.50710000005 204720.2960000001)
237,ap_0046094,305,True,False,False,False,1,0.08647364029105017,456985.21740000043,204789.9802000001,POINT (456985.21740000043 204789.9802000001)
238,ap_0046095,305,True,False,False,False,1,0.0,456909.3354000002,204747.46719999984,POINT (456909.3354000002 204747.46719999984)
239,ap_0046097,409,True,False,False,False,1,0.45749950821644897,456587.94629999995,207616.08440000005,POINT (456587.94629999995 207616.08440000005)
240,ap_0046098,409,True,False,False,False,1,0.5362538227145262,456590.63049999997,207610.53989999928,POINT (456590.63049999997 207610.53989999928)
241,ap_0046245,915,True,False,False,False,1,0.07678206375865967,449551.8973000003,225897.6018000003,POINT (449551.8973000003 225897.6018000003)
242,ap_0046246,915,True,False,False,False,1,0.6496539975809633,449518.23479999974,225858.87399999984,POINT (449518.23479999974 225858.87399999984)
243,ap_0046247,915,True,False,False,False,1,0.38772616053407755,449558.6719000004,225874.88179999962,POINT (449558.6719000004 225874.88179999962)
244,ap_0047532,450,True,False,False,False,1,0.5436854540949778,435612.21719999984,209164.4020000007,POINT (435612.21719999984 209164.4020000007)
245,ap_0047533,450,True,False,False,False,1,0.08662215348214704,435432.18659999967,209121.25569999963,POINT (435432.18659999967 209121.25569999963)
246,ap_0047534,461,True,True,True,True,3,0.003784417540570422,448403.50239999965,210217.3127999995,POINT (448403.50239999965 210217.3127999995)
247,ap_0047535,461,True,True,True,True,3,0.0,448620.54360000044,210140.25239999965,POINT (448620.54360000044 210140.25239999965)
248,ap_0047544,156,True,False,False,False,1,0.22138698530366183,434580.7876000004,203119.71700000018,POINT (434580.7876000004 203119.71700000018)
249,ap_0047545,156,True,False,False,False,1,0.45228336389079093,434601.6947999997,203042.22309999913,POINT (434601.6947999997 203042.22309999913)
250,ap_0047546,450,True,False,False,False,1,0.13260000012815,435490.1140999999,208613.13260000013,POINT (435490.1140999999 208613.13260000013)
251,ap_0047547,450,True,False,False,False,1,0.0,435494.4386999998,208602.5083000008,POINT (435494.4386999998 208602.5083000008)
252,ap_0047548,450,True,False,False,False,1,0.18582456623139237,435501.26499999966,208579.40000000037,POINT (435501.26499999966 208579.40000000037)
253,ap_0047549,450,True,False,False,False,1,0.15340027156711392,435503.3854,208572.13719999976,POINT (435503.3854 208572.13719999976)
254,ap_0047550,450,True,False,False,False,1,0.14704306507113377,435952.4633999998,208626.5833999999,POINT (435952.4633999998 208626.5833999999)
255,ap_0047551,450,True,False,False,False,1,0.39638680393383635,435964.32629999984,208290.06409999914,POINT (435964.32629999984 208290.06409999914)
256,ap_0047552,70,True,False,False,False,1,0.1474693271325963,442957.65390000027,196285.58850000054,POINT (442957.65390000027 196285.58850000054)
257,ap_0047553,70,True,False,False,False,1,0.0,442915.3448999999,196284.5167999994,POINT (442915.3448999999 196284.5167999994)
258,ap_0047554,75,True,False,False,False,1,0.41466241701421164,445174.69689999986,196830.61580000073,POINT (445174.69689999986 196830.61580000073)
259,ap_0047555,128,True,False,False,False,1,0.05328083783987776,444427.02440000046,201538.19180000015,POINT (444427.02440000046 201538.19180000015)
260,ap_0047556,449,True,False,False,False,1,0.0,434033.9776999997,209826.1916000005,POINT (434033.9776999997 209826.1916000005)
261,ap_0047557,449,True,False,False,False,1,0.0,433657.78450000007,209718.0527999997,POINT (433657.78450000007 209718.0527999997)
262,ap_0047558,125,True,False,False,False,1,0.1711039208625941,437132.06799999997,201982.72529999912,POINT (437132.06799999997 201982.72529999912)
263,ap_0047559,157,True,False,False,False,1,0.0,439703.07490000036,203556.1947000008,POINT (439703.07490000036 203556.1947000008)
264,ap_0047560,157,True,False,False,False,1,0.3812520080796706,439770.29580000043,203633.75769999996,POINT (439770.29580000043 203633.75769999996)
265,ap_0047561,215,True,False,False,False,1,0.25988459558955274,442128.56209999975,204159.2491999995,POINT (442128.56209999975 204159.2491999995)
266,ap_0047562,451,True,False,False,False,1,0.0,436988.0795,209685.2438999992,POINT (436988.0795 209685.2438999992)
267,ap_0047563,451,True,False,False,False,1,0.0,436807.09860000014,209618.99909999967,POINT (436807.09860000014 209618.99909999967)
268,ap_0047564,451,True,False,False,False,1,0.0,436805.0003000004,209585.57870000042,POINT (436805.0003000004 209585.57870000042)
269,ap_0047565,451,True,False,False,False,1,0.24709999933838844,436827.2647000002,209578.75290000066,POINT (436827.2647000002 209578.75290000066)
270,ap_0047566,218,True,False,False,False,1,0.030136881941082917,441615.3870000001,206049.0192000009,POINT (441615.3870000001 206049.0192000009)
271,ap_0047567,218,True,False,False,False,1,0.0322338538586561,441615.1289999997,206048.40399999917,POINT (441615.1289999997 206048.40399999917)
272,ap_0047568,218,True,False,False,False,1,0.056983077692088706,441612.07710000034,206041.1269000005,POINT (441612.07710000034 206041.1269000005)
273,ap_0047569,218,True,False,False,False,1,0.06041190899906768,441611.65579999983,206040.12230000086,POINT (441611.65579999983 206040.12230000086)
274,ap_0047570,218,True,False,False,False,1,0.07817240852937994,441609.4606999997,206034.88829999976,POINT (441609.4606999997 206034.88829999976)
275,ap_0047571,218,True,False,False,False,1,0.13470208753167331,441602.4927000003,206018.27339999937,POINT (441602.4927000003 206018.27339999937)
276,ap_0047572,452,True,False,False,False,1,0.12018030100550244,439429.4868000001,209004.47210000083,POINT (439429.4868000001 209004.47210000083)
277,ap_0047573,138,True,False,False,False,1,0.08485749936706387,447274.5058000004,200894.67459999956,POINT (447274.5058000004 200894.67459999956)
278,ap_0047574,138,True,False,False,False,1,0.015090252206316379,447431.2746000001,200796.4737999998,POINT (447431.2746000001 200796.4737999998)
279,ap_0047575,138,True,False,False,False,1,0.0,447438.11930000037,201091.69730000012,POINT (447438.11930000037 201091.69730000012)
280,ap_0047576,138,True,False,False,False,1,0.0,447277.0234000003,200897.96050000004,POINT (447277.0234000003 200897.96050000004)
281,ap_0047577,138,True,False,False,False,1,0.0,447276.16000000015,200896.63079999946,POINT (447276.16000000015 200896.63079999946)
282,ap_0047578,137,True,False,False,False,1,20.952676275438556,447658.22780000046,201344.0745000001,POINT (447658.22780000046 201344.0745000001)
283,ap_0047591,33,True,False,False,False,1,0.2509521964207811,440576.7232999997,192980.0781999994,POINT (440576.7232999997 192980.0781999994)
284,ap_0047592,33,True,False,False,False,1,0.08735380106163729,440579.5917999996,193081.81949999928,POINT (440579.5917999996 193081.81949999928)
285,ap_0047593,33,True,False,False,False,1,0.0,440579.3272000002,193080.51219999976,POINT (440579.3272000002 193080.51219999976)
286,ap_0047594,33,True,False,False,False,1,0.31592022054684044,441298.4297000002,192883.82809999958,POINT (441298.4297000002 192883.82809999958)
287,ap_0047595,33,True,False,False,False,1,0.0,441295.09640000015,192883.20490000024,POINT (441295.09640000015 192883.20490000024)
288,ap_0047596,33,True,False,False,False,1,0.0,441495.88910000026,193094.8361000009,POINT (441495.88910000026 193094.8361000009)
289,ap_0047597,33,True,False,False,False,1,0.11134445888321003,441173.2553000003,193092.22340000048,POINT (441173.2553000003 193092.22340000048)
290,ap_0047598,33,True,False,False,False,1,0.16030781876615885,441355.06599999964,192883.4868999999,POINT (441355.06599999964 192883.4868999999)
291,ap_0047599,33,True,False,False,False,1,0.0617261050193859,441340.9638,192880.47389999963,POINT (441340.9638 192880.47389999963)
292,ap_0047600,33,True,False,False,False,1,0.2861114400589075,441299.1705,192873.55220000073,POINT (441299.1705 192873.55220000073)
293,ap_0047601,33,True,False,False,False,1,0.0,441297.6878000004,192873.4037999995,POINT (441297.6878000004 192873.4037999995)
294,ap_0047602,33,True,False,False,False,1,0.16679999977350235,440642.0427000001,192828.16679999977,POINT (440642.0427000001 192828.16679999977)
295,ap_0047603,33,True,False,False,False,1,0.22620000038295984,440707.2262000004,192756.99340000004,POINT (440707.2262000004 192756.99340000004)
296,ap_0047604,33,True,False,False,False,1,0.1113631491018039,441628.5554999998,192680.6964999996,POINT (441628.5554999998 192680.6964999996)
297,ap_0047605,33,True,False,False,False,1,0.042683031176048644,441630.72479999997,192680.10940000042,POINT (441630.72479999997 192680.10940000042)
298,ap_0047606,34,True,False,False,False,1,0.13857759103972359,447335.8965999996,192228.66369999945,POINT (447335.8965999996 192228.66369999945)
299,ap_0047607,34,True,False,False,False,1,0.0,447435.64470000006,192166.48790000007,POINT (447435.64470000006 192166.48790000007)
300,ap_0047608,34,True,False,False,False,1,0.1622880892027128,447167.47339999955,191983.09300000034,POINT (447167.47339999955 191983.09300000034)
301,ap_0047609,34,True,False,False,False,1,0.0,447165.85869999975,191982.3058000002,POINT (447165.85869999975 191982.3058000002)
302,ap_0047610,34,True,False,False,False,1,0.19762064358468026,447474.5645000003,192012.7564000003,POINT (447474.5645000003 192012.7564000003)
303,ap_0047611,34,True,False,False,False,1,0.18982773539637743,447408.1754999999,192095.56409999914,POINT (447408.1754999999 192095.56409999914)
304,ap_0047612,34,True,False,False,False,1,0.0,447436.9051000001,191998.02549999952,POINT (447436.9051000001 191998.02549999952)
305,ap_0047613,48,True,False,False,False,1,0.2924979645292793,447451.93599999975,193868.31750000082,POINT (447451.93599999975 193868.31750000082)
306,ap_0047614,48,True,False,False,False,1,0.1796703907515239,447447.45330000017,193867.55399999954,POINT (447447.45330000017 193867.55399999954)
307,ap_0047615,48,True,False,False,False,1,0.0,447984.5005999999,194676.7843999993,POINT (447984.5005999999 194676.7843999993)
308,ap_0047616,48,True,False,False,False,1,0.1313830807144579,447971.2684000004,194543.07540000044,POINT (447971.2684000004 194543.07540000044)
309,ap_0047617,450,True,False,False,False,1,0.0,435611.24289999995,209171.26180000044,POINT (435611.24289999995 209171.26180000044)
310,ap_0047618,450,True,False,False,False,1,0.006931810616961316,435925.3531999998,209647.2781000007,POINT (435925.3531999998 209647.2781000007)
311,ap_0047619,450,True,False,False,False,1,0.06968048461322972,435988.5906999996,209661.07550000027,POINT (435988.5906999996 209661.07550000027)
312,ap_0047620,450,True,False,False,False,1,0.0,435956.01489999983,209564.1947000008,POINT (435956.01489999983 209564.1947000008)
313,ap_0047621,450,True,False,False,False,1,0.3919914942079161,436145.2940999996,209960.2932999991,POINT (436145.2940999996 209960.2932999991)
314,ap_0047622,450,True,False,False,False,1,0.18599931496817387,436251.02699999977,209704.2860000003,POINT (436251.02699999977 209704.2860000003)
315,ap_0047623,451,True,False,False,False,1,0.08541779624735582,436577.6582000004,209601.70260000043,POINT (436577.6582000004 209601.70260000043)
316,ap_0047624,451,True,False,False,False,1,0.0,436581.7926000003,209600.07090000063,POINT (436581.7926000003 209600.07090000063)
317,ap_0047625,451,True,False,False,False,1,0.08562709858731966,436637.4172,209579.69810000062,POINT (436637.4172 209579.69810000062)
318,ap_0047626,451,True,False,False,False,1,0.0,436636.76209999993,209678.71539999917,POINT (436636.76209999993 209678.71539999917)
319,ap_0047627,450,True,False,False,False,1,0.0,436019.6529000001,209195.40780000016,POINT (436019.6529000001 209195.40780000016)
320,ap_0047628,450,True,False,False,False,1,0.0,436034.9121000003,209165.56680000015,POINT (436034.9121000003 209165.56680000015)
321,ap_0047629,450,True,False,False,False,1,0.0,435962.49679999985,208789.93539999984,POINT (435962.49679999985 208789.93539999984)
322,ap_0047630,450,True,False,False,False,1,0.2899732958712865,435954.4935999997,208766.63560000062,POINT (435954.4935999997 208766.63560000062)
323,ap_0047631,450,True,False,False,False,1,0.5056591757242985,435954.1546,208716.88049999997,POINT (435954.1546 208716.88049999997)
324,ap_0047632,450,True,False,False,False,1,0.15491478913399095,435954.1298000002,208713.23809999973,POINT (435954.1298000002 208713.23809999973)
325,ap_0047633,450,True,False,False,False,1,0.0,435953.83860000037,208670.50170000084,POINT (435953.83860000037 208670.50170000084)
326,ap_0047634,450,True,False,False,False,1,0.0,436009.5795,209228.93999999948,POINT (436009.5795 209228.93999999948)
327,ap_0047635,450,True,False,False,False,1,0.22795999981462955,435940.77660000045,209261.4154000003,POINT (435940.77660000045 209261.4154000003)
328,ap_0047636,450,True,False,False,False,1,0.0,435965.0544999996,209226.13580000028,POINT (435965.0544999996 209226.13580000028)
329,ap_0047637,450,True,False,False,False,1,0.0,435966.6786000002,209223.76349999942,POINT (435966.6786000002 209223.76349999942)
